Line	B-idx	Beta	It-idx	Energy	Acceptance~
638	63	818479.345083	8	-1.065181	0.8
639	63	818479.345083	9	-1.078768	0.9
640	64	900327.279591	0	-1.078768	0.1
641	64	900327.279591	1	-1.087979	0.2
642	64	900327.279591	2	-1.087979	0.2
643	64	900327.279591	3	-1.087979	0.3
644	64	900327.279591	4	-1.087981	0.4
645	64	900327.279591	5	-1.087981	0.4
646	64	900327.279591	6	-1.087982	0.5
647	64	900327.279591	7	-1.099526	0.6
648	64	900327.279591	8	-1.110356	0.7
649	64	900327.279591	9	-1.110356	0.8
650	65	990360.007550	0	-1.110356	0
651	65	990360.007550	1	-1.110357	0.1
652	65	990360.007550	2	-1.110357	0.1
653	65	990360.007550	3	-1.130063	0.2
654	65	990360.007550	4	-1.137643	0.3
655	65	990360.007550	5	-1.137643	0.3
656	65	990360.007550	6	-1.147458	0.4
657	65	990360.007550	7	-1.147458	0.5
658	65	990360.007550	8	-1.147470	0.6
659	65	990360.007550	9	-1.157737	0.7
660	66	1089396.008305	0	-1.180227	0.1
661	66	1089396.008305	1	-1.184857	0.2
662	66	1089396.008305	2	-1.186834	0.3
663	66	1089396.008305	3	-1.204185	0.4
664	66	1089396.008305	4	-1.210520	0.5
665	66	1089396.008305	5	-1.210519	0.6
666	66	1089396.008305	6	-1.210519	0.7
667	66	1089396.008305	7	-1.210523	0.8
668	66	1089396.008305	8	-1.228687	0.9
669	66	1089396.008305	9	-1.251745	1
670	67	1198335.609136	0	-1.251745	0.1
671	67	1198335.609136	1	-1.257865	0.2
672	67	1198335.609136	2	-1.257867	0.3
673	67	1198335.609136	3	-1.257867	0.3
674	67	1198335.609136	4	-1.277820	0.4
675	67	1198335.609136	5	-1.302887	0.5
676	67	1198335.609136	6	-1.302889	0.6
677	67	1198335.609136	7	-1.302889	0.7
678	67	1198335.609136	8	-1.322660	0.8
679	67	1198335.609136	9	-1.322664	0.9
680	68	1318169.170050	0	-1.328047	0.1
681	68	1318169.170050	1	-1.337570	0.2
682	68	1318169.170050	2	-1.350349	0.3
683	68	1318169.170050	3	-1.350379	0.4
684	68	1318169.170050	4	-1.350379	0.4
685	68	1318169.170050	5	-1.356216	0.5
686	68	1318169.170050	6	-1.356216	0.5
687	68	1318169.170050	7	-1.364970	0.6
688	68	1318169.170050	8	-1.364970	0.7
689	68	1318169.170050	9	-1.364970	0.7
690	69	1449986.087055	0	-1.364982	0.1
691	69	1449986.087055	1	-1.364982	0.2
692	69	1449986.087055	2	-1.378325	0.3
693	69	1449986.087055	3	-1.378325	0.3
694	69	1449986.087055	4	-1.378325	0.3
695	69	1449986.087055	5	-1.391478	0.4
696	69	1449986.087055	6	-1.391514	0.5
697	69	1449986.087055	7	-1.401894	0.6
698	69	1449986.087055	8	-1.426334	0.7
699	69	1449986.087055	9	-1.427786	0.8
700	70	1594984.695760	0	-1.436209	0.1
701	70	1594984.695760	1	-1.436209	0.1
702	70	1594984.695760	2	-1.449777	0.2
703	70	1594984.695760	3	-1.479230	0.3
704	70	1594984.695760	4	-1.483556	0.4
705	70	1594984.695760	5	-1.483556	0.4
706	70	1594984.695760	6	-1.500690	0.5
707	70	1594984.695760	7	-1.500701	0.6
708	70	1594984.695760	8	-1.500707	0.7
709	70	1594984.695760	9	-1.500965	0.8
710	71	1754483.165336	0	-1.500966	0.1
711	71	1754483.165336	1	-1.504438	0.2
712	71	1754483.165336	2	-1.504438	0.3
713	71	1754483.165336	3	-1.526048	0.4
714	71	1754483.165336	4	-1.526048	0.4
715	71	1754483.165336	5	-1.527550	0.5
716	71	1754483.165336	6	-1.527548	0.6
717	71	1754483.165336	7	-1.527550	0.7
718	71	1754483.165336	8	-1.527550	0.7
719	71	1754483.165336	9	-1.556962	0.8
720	72	1929931.481870	0	-1.556962	0.1
721	72	1929931.481870	1	-1.588735	0.2
722	72	1929931.481870	2	-1.588738	0.3
723	72	1929931.481870	3	-1.588932	0.4
724	72	1929931.481870	4	-1.590687	0.5
725	72	1929931.481870	5	-1.590720	0.6
726	72	1929931.481870	6	-1.608800	0.7
727	72	1929931.481870	7	-1.633644	0.8
728	72	1929931.481870	8	-1.642462	0.9
729	72	1929931.481870	9	-1.642461	1
730	73	2122924.630057	0	-1.675495	0.1
731	73	2122924.630057	1	-1.703156	0.2
732	73	2122924.630057	2	-1.703156	0.2
733	73	2122924.630057	3	-1.703156	0.2
734	73	2122924.630057	4	-1.703166	0.3
735	73	2122924.630057	5	-1.703166	0.3
736	73	2122924.630057	6	-1.727502	0.4
737	73	2122924.630057	7	-1.727502	0.5
738	73	2122924.630057	8	-1.727502	0.6
739	73	2122924.630057	9	-1.727508	0.7
740	74	2335217.093062	0	-1.727508	0
741	74	2335217.093062	1	-1.727618	0.1
742	74	2335217.093062	2	-1.741229	0.2
743	74	2335217.093062	3	-1.749833	0.3
744	74	2335217.093062	4	-1.749833	0.4
745	74	2335217.093062	5	-1.763994	0.5
746	74	2335217.093062	6	-1.763997	0.6
747	74	2335217.093062	7	-1.763997	0.6
748	74	2335217.093062	8	-1.776652	0.7
749	74	2335217.093062	9	-1.776656	0.8
750	75	2568738.802368	0	-1.810525	0.1
751	75	2568738.802368	1	-1.810526	0.2
752	75	2568738.802368	2	-1.810527	0.3
753	75	2568738.802368	3	-1.810527	0.3
754	75	2568738.802368	4	-1.831091	0.4
755	75	2568738.802368	5	-1.853136	0.5
756	75	2568738.802368	6	-1.853156	0.6
757	75	2568738.802368	7	-1.853155	0.7
758	75	2568738.802368	8	-1.859377	0.8
759	75	2568738.802368	9	-1.859377	0.8
760	76	2825612.682605	0	-1.890109	0.1
761	76	2825612.682605	1	-1.890131	0.2
762	76	2825612.682605	2	-1.912444	0.3
763	76	2825612.682605	3	-1.912444	0.4
764	76	2825612.682605	4	-1.922324	0.5
765	76	2825612.682605	5	-1.922324	0.5
766	76	2825612.682605	6	-1.922323	0.6
767	76	2825612.682605	7	-1.922488	0.7
768	76	2825612.682605	8	-1.922491	0.8
769	76	2825612.682605	9	-1.922491	0.8
770	77	3108173.950866	0	-1.923247	0.1
771	77	3108173.950866	1	-1.941871	0.2
772	77	3108173.950866	2	-1.952329	0.3
773	77	3108173.950866	3	-1.952328	0.4
774	77	3108173.950866	4	-1.957957	0.5
775	77	3108173.950866	5	-1.958046	0.6
776	77	3108173.950866	6	-1.995321	0.7
777	77	3108173.950866	7	-1.995322	0.8
778	77	3108173.950866	8	-2.026341	0.9
779	77	3108173.950866	9	-2.026341	0.9
780	78	3418991.345952	0	-2.026341	0
781	78	3418991.345952	1	-2.043854	0.1
782	78	3418991.345952	2	-2.043855	0.2
783	78	3418991.345952	3	-2.060200	0.3
784	78	3418991.345952	4	-2.060382	0.4
785	78	3418991.345952	5	-2.060382	0.5
786	78	3418991.345952	6	-2.082415	0.6
787	78	3418991.345952	7	-2.101111	0.7
788	78	3418991.345952	8	-2.101115	0.8
789	78	3418991.345952	9	-2.124845	0.9
790	79	3760890.480548	0	-2.155698	0.1
791	79	3760890.480548	1	-2.155698	0.1
792	79	3760890.480548	2	-2.169969	0.2
793	79	3760890.480548	3	-2.169969	0.2
794	79	3760890.480548	4	-2.169994	0.3
795	79	3760890.480548	5	-2.183855	0.4
796	79	3760890.480548	6	-2.183855	0.4
797	79	3760890.480548	7	-2.183855	0.4
798	79	3760890.480548	8	-2.183861	0.5
799	79	3760890.480548	9	-2.183861	0.5
800	80	4136979.528602	0	-2.183862	0.1
801	80	4136979.528602	1	-2.183958	0.2
802	80	4136979.528602	2	-2.203924	0.3
803	80	4136979.528602	3	-2.203924	0.3
804	80	4136979.528602	4	-2.221423	0.4
805	80	4136979.528602	5	-2.234216	0.5
806	80	4136979.528602	6	-2.238951	0.6
807	80	4136979.528602	7	-2.255994	0.7
808	80	4136979.528602	8	-2.255994	0.8
809	80	4136979.528602	9	-2.255994	0.9
810	81	4550677.481463	0	-2.263927	0.1
811	81	4550677.481463	1	-2.263927	0.1
812	81	4550677.481463	2	-2.263996	0.2
813	81	4550677.481463	3	-2.263996	0.2
814	81	4550677.481463	4	-2.304692	0.3
815	81	4550677.481463	5	-2.326439	0.4
816	81	4550677.481463	6	-2.364673	0.5
817	81	4550677.481463	7	-2.364673	0.5
818	81	4550677.481463	8	-2.364673	0.5
819	81	4550677.481463	9	-2.364723	0.6
820	82	5005745.229609	0	-2.364723	0.1
821	82	5005745.229609	1	-2.371095	0.2
822	82	5005745.229609	2	-2.392879	0.3
823	82	5005745.229609	3	-2.392942	0.4
824	82	5005745.229609	4	-2.393627	0.5
825	82	5005745.229609	5	-2.393670	0.6
826	82	5005745.229609	6	-2.417054	0.7
827	82	5005745.229609	7	-2.417054	0.8
828	82	5005745.229609	8	-2.417054	0.8
829	82	5005745.229609	9	-2.461536	0.9
830	83	5506319.752570	0	-2.461563	0.1
831	83	5506319.752570	1	-2.509015	0.2
832	83	5506319.752570	2	-2.550384	0.3
833	83	5506319.752570	3	-2.590692	0.4
834	83	5506319.752570	4	-2.590692	0.4
835	83	5506319.752570	5	-2.590693	0.5
836	83	5506319.752570	6	-2.590693	0.6
837	83	5506319.752570	7	-2.600462	0.7
838	83	5506319.752570	8	-2.600464	0.8
839	83	5506319.752570	9	-2.615432	0.9
840	84	6056951.727827	0	-2.635251	0.1
841	84	6056951.727827	1	-2.635251	0.2
842	84	6056951.727827	2	-2.635251	0.2
843	84	6056951.727827	3	-2.635251	0.2
844	84	6056951.727827	4	-2.675946	0.3
845	84	6056951.727827	5	-2.676070	0.4
846	84	6056951.727827	6	-2.676070	0.4
847	84	6056951.727827	7	-2.718158	0.5
848	84	6056951.727827	8	-2.756950	0.6
849	84	6056951.727827	9	-2.772238	0.7
850	85	6662646.900609	0	-2.791675	0.1
851	85	6662646.900609	1	-2.791694	0.2
852	85	6662646.900609	2	-2.800465	0.3
853	85	6662646.900609	3	-2.812465	0.4
854	85	6662646.900609	4	-2.812465	0.4
855	85	6662646.900609	5	-2.837366	0.5
856	85	6662646.900609	6	-2.862048	0.6
857	85	6662646.900609	7	-2.862050	0.7
858	85	6662646.900609	8	-2.862050	0.7
859	85	6662646.900609	9	-2.906779	0.8
860	86	7328911.590670	0	-2.906779	0.1
861	86	7328911.590670	1	-2.906779	0.2
862	86	7328911.590670	2	-2.906779	0.3
863	86	7328911.590670	3	-2.924655	0.4
864	86	7328911.590670	4	-2.968051	0.5
865	86	7328911.590670	5	-2.988669	0.6
866	86	7328911.590670	6	-2.995891	0.7
867	86	7328911.590670	7	-2.995891	0.8
868	86	7328911.590670	8	-2.995896	0.9
869	86	7328911.590670	9	-3.032838	1
870	87	8061802.749737	0	-3.032838	0
871	87	8061802.749737	1	-3.078929	0.1
872	87	8061802.749737	2	-3.079018	0.2
873	87	8061802.749737	3	-3.079018	0.2
874	87	8061802.749737	4	-3.079018	0.2
875	87	8061802.749737	5	-3.125395	0.3
876	87	8061802.749737	6	-3.159408	0.4
877	87	8061802.749737	7	-3.159408	0.5
878	87	8061802.749737	8	-3.159408	0.5
879	87	8061802.749737	9	-3.196842	0.6
880	88	8867983.024711	0	-3.243936	0.1
881	88	8867983.024711	1	-3.243938	0.2
882	88	8867983.024711	2	-3.243954	0.3
883	88	8867983.024711	3	-3.243954	0.3
884	88	8867983.024711	4	-3.243962	0.4
885	88	8867983.024711	5	-3.272191	0.5
886	88	8867983.024711	6	-3.272245	0.6
887	88	8867983.024711	7	-3.287504	0.7
888	88	8867983.024711	8	-3.327234	0.8
889	88	8867983.024711	9	-3.371771	0.9
890	89	9754781.327182	0	-3.414920	0.1
891	89	9754781.327182	1	-3.414920	0.1
892	89	9754781.327182	2	-3.414920	0.1
893	89	9754781.327182	3	-3.414920	0.1
894	89	9754781.327182	4	-3.414922	0.2
895	89	9754781.327182	5	-3.414924	0.3
896	89	9754781.327182	6	-3.414924	0.4
897	89	9754781.327182	7	-3.431540	0.5
898	89	9754781.327182	8	-3.431540	0.5
899	89	9754781.327182	9	-3.431540	0.5
900	90	10730259.459900	0	-3.450327	0.1
901	90	10730259.459900	1	-3.476246	0.2
902	90	10730259.459900	2	-3.476260	0.3
903	90	10730259.459900	3	-3.476843	0.4
904	90	10730259.459900	4	-3.476918	0.5
905	90	10730259.459900	5	-3.476975	0.6
906	90	10730259.459900	6	-3.516935	0.7
907	90	10730259.459900	7	-3.516935	0.7
908	90	10730259.459900	8	-3.529633	0.8
909	90	10730259.459900	9	-3.529775	0.9
910	91	11803285.405890	0	-3.537344	0.1
911	91	11803285.405890	1	-3.537344	0.2
912	91	11803285.405890	2	-3.537344	0.2
913	91	11803285.405890	3	-3.537344	0.3
914	91	11803285.405890	4	-3.537345	0.4
915	91	11803285.405890	5	-3.537345	0.4
916	91	11803285.405890	6	-3.580888	0.5
917	91	11803285.405890	7	-3.624061	0.6
918	91	11803285.405890	8	-3.624061	0.7
919	91	11803285.405890	9	-3.624061	0.7
920	92	12983613.946479	0	-3.676963	0.1
921	92	12983613.946479	1	-3.676963	0.1
922	92	12983613.946479	2	-3.677074	0.2
923	92	12983613.946479	3	-3.677090	0.3
924	92	12983613.946479	4	-3.677090	0.3
925	92	12983613.946479	5	-3.677090	0.3
926	92	12983613.946479	6	-3.677090	0.3
927	92	12983613.946479	7	-3.736787	0.4
928	92	12983613.946479	8	-3.751562	0.5
929	92	12983613.946479	9	-3.751569	0.6
930	93	14281975.341127	0	-3.751569	0.1
931	93	14281975.341127	1	-3.800131	0.2
932	93	14281975.341127	2	-3.800134	0.3
933	93	14281975.341127	3	-3.824240	0.4
934	93	14281975.341127	4	-3.884787	0.5
935	93	14281975.341127	5	-3.884787	0.6
936	93	14281975.341127	6	-3.884790	0.7
937	93	14281975.341127	7	-3.884925	0.8
938	93	14281975.341127	8	-3.884925	0.9
939	93	14281975.341127	9	-3.884925	0.9
940	94	15710172.875240	0	-3.936958	0.1
941	94	15710172.875240	1	-3.936965	0.2
942	94	15710172.875240	2	-3.936965	0.2
943	94	15710172.875240	3	-3.937022	0.3
944	94	15710172.875240	4	-3.990058	0.4
945	94	15710172.875240	5	-4.060301	0.5
946	94	15710172.875240	6	-4.060301	0.5
947	94	15710172.875240	7	-4.060301	0.6
948	94	15710172.875240	8	-4.060301	0.6
949	94	15710172.875240	9	-4.074921	0.7
950	95	17281190.162764	0	-4.089103	0.1
951	95	17281190.162764	1	-4.123150	0.2
952	95	17281190.162764	2	-4.131511	0.3
953	95	17281190.162764	3	-4.184035	0.4
954	95	17281190.162764	4	-4.184042	0.5
955	95	17281190.162764	5	-4.185528	0.6
956	95	17281190.162764	6	-4.185528	0.6
957	95	17281190.162764	7	-4.185528	0.6
958	95	17281190.162764	8	-4.185539	0.7
959	95	17281190.162764	9	-4.185539	0.7
960	96	19009309.179040	0	-4.185542	0.1
961	96	19009309.179040	1	-4.265929	0.2
962	96	19009309.179040	2	-4.265929	0.2
963	96	19009309.179040	3	-4.265929	0.2
964	96	19009309.179040	4	-4.308822	0.3
965	96	19009309.179040	5	-4.308822	0.3
966	96	19009309.179040	6	-4.354953	0.4
967	96	19009309.179040	7	-4.354953	0.5
968	96	19009309.179040	8	-4.354953	0.6
969	96	19009309.179040	9	-4.381296	0.7
970	97	20910240.096944	0	-4.381349	0.1
971	97	20910240.096944	1	-4.381351	0.2
972	97	20910240.096944	2	-4.381351	0.2
973	97	20910240.096944	3	-4.433495	0.3
974	97	20910240.096944	4	-4.433496	0.4
975	97	20910240.096944	5	-4.433505	0.5
976	97	20910240.096944	6	-4.498130	0.6
977	97	20910240.096944	7	-4.498142	0.7
978	97	20910240.096944	8	-4.579610	0.8
979	97	20910240.096944	9	-4.579610	0.8
980	98	23001264.106639	0	-4.579610	0
981	98	23001264.106639	1	-4.580095	0.1
982	98	23001264.106639	2	-4.580481	0.2
983	98	23001264.106639	3	-4.580481	0.2
984	98	23001264.106639	4	-4.580481	0.2
985	98	23001264.106639	5	-4.580481	0.2
986	98	23001264.106639	6	-4.621839	0.3
987	98	23001264.106639	7	-4.621852	0.4
988	98	23001264.106639	8	-4.621852	0.5
989	98	23001264.106639	9	-4.622642	0.6
990	99	25301390.517303	0	-4.694803	0.1
991	99	25301390.517303	1	-4.760081	0.2
992	99	25301390.517303	2	-4.760131	0.3
993	99	25301390.517303	3	-4.787166	0.4
994	99	25301390.517303	4	-4.811986	0.5
995	99	25301390.517303	5	-4.872664	0.6
996	99	25301390.517303	6	-4.872664	0.7
997	99	25301390.517303	7	-4.874241	0.8
998	99	25301390.517303	8	-4.874241	0.9
999	99	25301390.517303	9	-4.896428	1
