Line	B-idx	Beta	It-idx	Energy	Acceptance~
5079	50	242648.854651	79	-3.343580	0.56
5080	50	242648.854651	80	-3.343580	0.56
5081	50	242648.854651	81	-3.349326	0.57
5082	50	242648.854651	82	-3.359707	0.58
5083	50	242648.854651	83	-3.359707	0.58
5084	50	242648.854651	84	-3.359735	0.59
5085	50	242648.854651	85	-3.368549	0.6
5086	50	242648.854651	86	-3.368559	0.61
5087	50	242648.854651	87	-3.368559	0.61
5088	50	242648.854651	88	-3.373849	0.62
5089	50	242648.854651	89	-3.373849	0.63
5090	50	242648.854651	90	-3.373849	0.63
5091	50	242648.854651	91	-3.373849	0.64
5092	50	242648.854651	92	-3.373847	0.65
5093	50	242648.854651	93	-3.373851	0.66
5094	50	242648.854651	94	-3.373938	0.67
5095	50	242648.854651	95	-3.373937	0.68
5096	50	242648.854651	96	-3.373937	0.68
5097	50	242648.854651	97	-3.373937	0.68
5098	50	242648.854651	98	-3.373936	0.69
5099	50	242648.854651	99	-3.374002	0.7
5100	51	266913.740116	0	-3.384656	0.01
5101	51	266913.740116	1	-3.384656	0.01
5102	51	266913.740116	2	-3.384656	0.02
5103	51	266913.740116	3	-3.384656	0.02
5104	51	266913.740116	4	-3.384656	0.02
5105	51	266913.740116	5	-3.384656	0.02
5106	51	266913.740116	6	-3.389347	0.03
5107	51	266913.740116	7	-3.389346	0.04
5108	51	266913.740116	8	-3.389346	0.04
5109	51	266913.740116	9	-3.389398	0.05
5110	51	266913.740116	10	-3.389423	0.06
5111	51	266913.740116	11	-3.389438	0.07
5112	51	266913.740116	12	-3.389594	0.08
5113	51	266913.740116	13	-3.399286	0.09
5114	51	266913.740116	14	-3.399287	0.1
5115	51	266913.740116	15	-3.399290	0.11
5116	51	266913.740116	16	-3.405395	0.12
5117	51	266913.740116	17	-3.405395	0.12
5118	51	266913.740116	18	-3.405395	0.12
5119	51	266913.740116	19	-3.407962	0.13
5120	51	266913.740116	20	-3.407972	0.14
5121	51	266913.740116	21	-3.407972	0.15
5122	51	266913.740116	22	-3.407972	0.15
5123	51	266913.740116	23	-3.418005	0.16
5124	51	266913.740116	24	-3.418702	0.17
5125	51	266913.740116	25	-3.420816	0.18
5126	51	266913.740116	26	-3.420816	0.19
5127	51	266913.740116	27	-3.420816	0.19
5128	51	266913.740116	28	-3.420818	0.2
5129	51	266913.740116	29	-3.422113	0.21
5130	51	266913.740116	30	-3.422118	0.22
5131	51	266913.740116	31	-3.429979	0.23
5132	51	266913.740116	32	-3.435863	0.24
5133	51	266913.740116	33	-3.435862	0.25
5134	51	266913.740116	34	-3.435862	0.25
5135	51	266913.740116	35	-3.435917	0.26
5136	51	266913.740116	36	-3.435917	0.26
5137	51	266913.740116	37	-3.443981	0.27
5138	51	266913.740116	38	-3.444032	0.28
5139	51	266913.740116	39	-3.444090	0.29
5140	51	266913.740116	40	-3.444090	0.29
5141	51	266913.740116	41	-3.453036	0.3
5142	51	266913.740116	42	-3.454320	0.31
5143	51	266913.740116	43	-3.454374	0.32
5144	51	266913.740116	44	-3.454374	0.32
5145	51	266913.740116	45	-3.455034	0.33
5146	51	266913.740116	46	-3.458608	0.34
5147	51	266913.740116	47	-3.458874	0.35
5148	51	266913.740116	48	-3.458874	0.35
5149	51	266913.740116	49	-3.467119	0.36
5150	51	266913.740116	50	-3.467141	0.37
5151	51	266913.740116	51	-3.470517	0.38
5152	51	266913.740116	52	-3.472298	0.39
5153	51	266913.740116	53	-3.472298	0.39
5154	51	266913.740116	54	-3.483469	0.4
5155	51	266913.740116	55	-3.486813	0.41
5156	51	266913.740116	56	-3.486851	0.42
5157	51	266913.740116	57	-3.497361	0.43
5158	51	266913.740116	58	-3.504253	0.44
5159	51	266913.740116	59	-3.504253	0.45
5160	51	266913.740116	60	-3.504253	0.45
5161	51	266913.740116	61	-3.512035	0.46
5162	51	266913.740116	62	-3.513247	0.47
5163	51	266913.740116	63	-3.513246	0.48
5164	51	266913.740116	64	-3.513517	0.49
5165	51	266913.740116	65	-3.513517	0.49
5166	51	266913.740116	66	-3.518312	0.5
5167	51	266913.740116	67	-3.518306	0.51
5168	51	266913.740116	68	-3.518309	0.52
5169	51	266913.740116	69	-3.518309	0.53
5170	51	266913.740116	70	-3.518310	0.54
5171	51	266913.740116	71	-3.518310	0.54
5172	51	266913.740116	72	-3.518326	0.55
5173	51	266913.740116	73	-3.518326	0.56
5174	51	266913.740116	74	-3.518356	0.57
5175	51	266913.740116	75	-3.518370	0.58
5176	51	266913.740116	76	-3.527005	0.59
5177	51	266913.740116	77	-3.527005	0.6
5178	51	266913.740116	78	-3.527054	0.61
5179	51	266913.740116	79	-3.527054	0.61
5180	51	266913.740116	80	-3.527078	0.62
5181	51	266913.740116	81	-3.527321	0.63
5182	51	266913.740116	82	-3.527321	0.63
5183	51	266913.740116	83	-3.527321	0.63
5184	51	266913.740116	84	-3.527334	0.64
5185	51	266913.740116	85	-3.538441	0.65
5186	51	266913.740116	86	-3.538524	0.66
5187	51	266913.740116	87	-3.547627	0.67
5188	51	266913.740116	88	-3.547627	0.67
5189	51	266913.740116	89	-3.555586	0.68
5190	51	266913.740116	90	-3.557875	0.69
5191	51	266913.740116	91	-3.557875	0.69
5192	51	266913.740116	92	-3.564616	0.7
5193	51	266913.740116	93	-3.564616	0.7
5194	51	266913.740116	94	-3.564616	0.7
5195	51	266913.740116	95	-3.568089	0.71
5196	51	266913.740116	96	-3.576974	0.72
5197	51	266913.740116	97	-3.588168	0.73
5198	51	266913.740116	98	-3.588743	0.74
5199	51	266913.740116	99	-3.594151	0.75
5200	52	293605.114127	0	-3.594148	0.01
5201	52	293605.114127	1	-3.605200	0.02
5202	52	293605.114127	2	-3.605219	0.03
5203	52	293605.114127	3	-3.605231	0.04
5204	52	293605.114127	4	-3.615913	0.05
5205	52	293605.114127	5	-3.622797	0.06
5206	52	293605.114127	6	-3.622797	0.06
5207	52	293605.114127	7	-3.622810	0.07
5208	52	293605.114127	8	-3.622812	0.08
5209	52	293605.114127	9	-3.622821	0.09
5210	52	293605.114127	10	-3.627314	0.1
5211	52	293605.114127	11	-3.636572	0.11
5212	52	293605.114127	12	-3.636572	0.11
5213	52	293605.114127	13	-3.636572	0.12
5214	52	293605.114127	14	-3.641622	0.13
5215	52	293605.114127	15	-3.641622	0.13
5216	52	293605.114127	16	-3.642579	0.14
5217	52	293605.114127	17	-3.642577	0.15
5218	52	293605.114127	18	-3.642577	0.15
5219	52	293605.114127	19	-3.642577	0.15
5220	52	293605.114127	20	-3.644808	0.16
5221	52	293605.114127	21	-3.644815	0.17
5222	52	293605.114127	22	-3.644816	0.18
5223	52	293605.114127	23	-3.650842	0.19
5224	52	293605.114127	24	-3.650840	0.2
5225	52	293605.114127	25	-3.650870	0.21
5226	52	293605.114127	26	-3.655122	0.22
5227	52	293605.114127	27	-3.666469	0.23
5228	52	293605.114127	28	-3.666469	0.23
5229	52	293605.114127	29	-3.666539	0.24
5230	52	293605.114127	30	-3.666539	0.24
5231	52	293605.114127	31	-3.666555	0.25
5232	52	293605.114127	32	-3.666557	0.26
5233	52	293605.114127	33	-3.666720	0.27
5234	52	293605.114127	34	-3.666720	0.28
5235	52	293605.114127	35	-3.666720	0.28
5236	52	293605.114127	36	-3.666720	0.28
5237	52	293605.114127	37	-3.666720	0.28
5238	52	293605.114127	38	-3.666720	0.28
5239	52	293605.114127	39	-3.666720	0.28
5240	52	293605.114127	40	-3.666721	0.29
5241	52	293605.114127	41	-3.668136	0.3
5242	52	293605.114127	42	-3.668135	0.31
5243	52	293605.114127	43	-3.668137	0.32
5244	52	293605.114127	44	-3.668137	0.32
5245	52	293605.114127	45	-3.678053	0.33
5246	52	293605.114127	46	-3.678048	0.34
5247	52	293605.114127	47	-3.678048	0.34
5248	52	293605.114127	48	-3.678048	0.35
5249	52	293605.114127	49	-3.678044	0.36
5250	52	293605.114127	50	-3.678769	0.37
5251	52	293605.114127	51	-3.678769	0.38
5252	52	293605.114127	52	-3.678769	0.38
5253	52	293605.114127	53	-3.678769	0.38
5254	52	293605.114127	54	-3.688270	0.39
5255	52	293605.114127	55	-3.688271	0.4
5256	52	293605.114127	56	-3.688273	0.41
5257	52	293605.114127	57	-3.695560	0.42
5258	52	293605.114127	58	-3.701928	0.43
5259	52	293605.114127	59	-3.701945	0.44
5260	52	293605.114127	60	-3.712124	0.45
5261	52	293605.114127	61	-3.713865	0.46
5262	52	293605.114127	62	-3.713865	0.46
5263	52	293605.114127	63	-3.713867	0.47
5264	52	293605.114127	64	-3.713980	0.48
5265	52	293605.114127	65	-3.713995	0.49
5266	52	293605.114127	66	-3.713995	0.49
5267	52	293605.114127	67	-3.713995	0.49
5268	52	293605.114127	68	-3.714052	0.5
5269	52	293605.114127	69	-3.714052	0.5
5270	52	293605.114127	70	-3.722667	0.51
5271	52	293605.114127	71	-3.722809	0.52
5272	52	293605.114127	72	-3.734003	0.53
5273	52	293605.114127	73	-3.742124	0.54
5274	52	293605.114127	74	-3.742131	0.55
5275	52	293605.114127	75	-3.748447	0.56
5276	52	293605.114127	76	-3.748447	0.56
5277	52	293605.114127	77	-3.749054	0.57
5278	52	293605.114127	78	-3.749142	0.58
5279	52	293605.114127	79	-3.749142	0.58
5280	52	293605.114127	80	-3.750210	0.59
5281	52	293605.114127	81	-3.750225	0.6
5282	52	293605.114127	82	-3.750225	0.6
5283	52	293605.114127	83	-3.750225	0.6
5284	52	293605.114127	84	-3.754151	0.61
5285	52	293605.114127	85	-3.754151	0.61
5286	52	293605.114127	86	-3.763373	0.62
5287	52	293605.114127	87	-3.763372	0.63
5288	52	293605.114127	88	-3.774794	0.64
5289	52	293605.114127	89	-3.774802	0.65
5290	52	293605.114127	90	-3.774802	0.65
5291	52	293605.114127	91	-3.774802	0.65
5292	52	293605.114127	92	-3.774802	0.65
5293	52	293605.114127	93	-3.774907	0.66
5294	52	293605.114127	94	-3.775032	0.67
5295	52	293605.114127	95	-3.780593	0.68
5296	52	293605.114127	96	-3.788738	0.69
5297	52	293605.114127	97	-3.788738	0.69
5298	52	293605.114127	98	-3.788738	0.69
5299	52	293605.114127	99	-3.788738	0.69
5300	53	322965.625540	0	-3.788882	0.01
5301	53	322965.625540	1	-3.788882	0.01
5302	53	322965.625540	2	-3.791698	0.02
5303	53	322965.625540	3	-3.791698	0.02
5304	53	322965.625540	4	-3.791698	0.02
5305	53	322965.625540	5	-3.791698	0.02
5306	53	322965.625540	6	-3.791698	0.02
5307	53	322965.625540	7	-3.791698	0.03
5308	53	322965.625540	8	-3.791721	0.04
5309	53	322965.625540	9	-3.791721	0.04
5310	53	322965.625540	10	-3.791721	0.04
5311	53	322965.625540	11	-3.791721	0.04
5312	53	322965.625540	12	-3.802630	0.05
5313	53	322965.625540	13	-3.802630	0.05
5314	53	322965.625540	14	-3.810138	0.06
5315	53	322965.625540	15	-3.810138	0.06
5316	53	322965.625540	16	-3.819794	0.07
5317	53	322965.625540	17	-3.826975	0.08
5318	53	322965.625540	18	-3.831395	0.09
5319	53	322965.625540	19	-3.831395	0.1
5320	53	322965.625540	20	-3.840644	0.11
5321	53	322965.625540	21	-3.847166	0.12
5322	53	322965.625540	22	-3.847166	0.12
5323	53	322965.625540	23	-3.847173	0.13
5324	53	322965.625540	24	-3.847173	0.13
5325	53	322965.625540	25	-3.847173	0.13
5326	53	322965.625540	26	-3.855666	0.14
5327	53	322965.625540	27	-3.856191	0.15
5328	53	322965.625540	28	-3.856191	0.15
5329	53	322965.625540	29	-3.862549	0.16
5330	53	322965.625540	30	-3.862549	0.16
5331	53	322965.625540	31	-3.862549	0.16
5332	53	322965.625540	32	-3.862646	0.17
5333	53	322965.625540	33	-3.862646	0.17
5334	53	322965.625540	34	-3.862731	0.18
5335	53	322965.625540	35	-3.862730	0.19
5336	53	322965.625540	36	-3.862782	0.2
5337	53	322965.625540	37	-3.864164	0.21
5338	53	322965.625540	38	-3.864164	0.21
5339	53	322965.625540	39	-3.864233	0.22
5340	53	322965.625540	40	-3.864251	0.23
5341	53	322965.625540	41	-3.864316	0.24
5342	53	322965.625540	42	-3.871966	0.25
5343	53	322965.625540	43	-3.873509	0.26
5344	53	322965.625540	44	-3.882878	0.27
5345	53	322965.625540	45	-3.883075	0.28
5346	53	322965.625540	46	-3.883075	0.28
5347	53	322965.625540	47	-3.894837	0.29
5348	53	322965.625540	48	-3.894853	0.3
5349	53	322965.625540	49	-3.894875	0.31
5350	53	322965.625540	50	-3.894891	0.32
5351	53	322965.625540	51	-3.902967	0.33
5352	53	322965.625540	52	-3.902969	0.34
5353	53	322965.625540	53	-3.902969	0.34
5354	53	322965.625540	54	-3.902968	0.35
5355	53	322965.625540	55	-3.902968	0.35
5356	53	322965.625540	56	-3.911032	0.36
5357	53	322965.625540	57	-3.912883	0.37
5358	53	322965.625540	58	-3.913208	0.38
5359	53	322965.625540	59	-3.919926	0.39
5360	53	322965.625540	60	-3.919926	0.39
5361	53	322965.625540	61	-3.919926	0.39
5362	53	322965.625540	62	-3.920090	0.4
5363	53	322965.625540	63	-3.920090	0.4
5364	53	322965.625540	64	-3.920090	0.4
5365	53	322965.625540	65	-3.923277	0.41
5366	53	322965.625540	66	-3.923277	0.41
5367	53	322965.625540	67	-3.923277	0.41
5368	53	322965.625540	68	-3.923277	0.41
5369	53	322965.625540	69	-3.923326	0.42
5370	53	322965.625540	70	-3.923326	0.42
5371	53	322965.625540	71	-3.923330	0.43
5372	53	322965.625540	72	-3.923368	0.44
5373	53	322965.625540	73	-3.927491	0.45
5374	53	322965.625540	74	-3.929014	0.46
5375	53	322965.625540	75	-3.931781	0.47
5376	53	322965.625540	76	-3.931814	0.48
5377	53	322965.625540	77	-3.931817	0.49
5378	53	322965.625540	78	-3.931817	0.49
5379	53	322965.625540	79	-3.936277	0.5
5380	53	322965.625540	80	-3.936500	0.51
5381	53	322965.625540	81	-3.936500	0.51
5382	53	322965.625540	82	-3.936547	0.52
5383	53	322965.625540	83	-3.936603	0.53
5384	53	322965.625540	84	-3.936603	0.53
5385	53	322965.625540	85	-3.936603	0.53
5386	53	322965.625540	86	-3.936603	0.53
5387	53	322965.625540	87	-3.944654	0.54
5388	53	322965.625540	88	-3.944658	0.55
5389	53	322965.625540	89	-3.950663	0.56
5390	53	322965.625540	90	-3.950663	0.56
5391	53	322965.625540	91	-3.950707	0.57
5392	53	322965.625540	92	-3.950707	0.58
5393	53	322965.625540	93	-3.950707	0.58
5394	53	322965.625540	94	-3.950707	0.58
5395	53	322965.625540	95	-3.950707	0.58
5396	53	322965.625540	96	-3.950762	0.59
5397	53	322965.625540	97	-3.950762	0.59
5398	53	322965.625540	98	-3.950762	0.59
5399	53	322965.625540	99	-3.951231	0.6
5400	54	355262.188094	0	-3.951485	0.01
5401	54	355262.188094	1	-3.963521	0.02
5402	54	355262.188094	2	-3.963534	0.03
5403	54	355262.188094	3	-3.974619	0.04
5404	54	355262.188094	4	-3.974619	0.04
5405	54	355262.188094	5	-3.981321	0.05
5406	54	355262.188094	6	-3.989090	0.06
5407	54	355262.188094	7	-3.995035	0.07
5408	54	355262.188094	8	-3.995035	0.07
5409	54	355262.188094	9	-3.995035	0.07
5410	54	355262.188094	10	-3.997913	0.08
5411	54	355262.188094	11	-3.997957	0.09
5412	54	355262.188094	12	-3.997957	0.09
5413	54	355262.188094	13	-4.001867	0.1
5414	54	355262.188094	14	-4.009046	0.11
5415	54	355262.188094	15	-4.009046	0.11
5416	54	355262.188094	16	-4.009148	0.12
5417	54	355262.188094	17	-4.021372	0.13
5418	54	355262.188094	18	-4.021375	0.14
5419	54	355262.188094	19	-4.031857	0.15
5420	54	355262.188094	20	-4.031864	0.16
5421	54	355262.188094	21	-4.031887	0.17
5422	54	355262.188094	22	-4.031922	0.18
5423	54	355262.188094	23	-4.031922	0.18
5424	54	355262.188094	24	-4.031922	0.18
5425	54	355262.188094	25	-4.033748	0.19
5426	54	355262.188094	26	-4.045710	0.2
5427	54	355262.188094	27	-4.057388	0.21
5428	54	355262.188094	28	-4.057388	0.21
5429	54	355262.188094	29	-4.063732	0.22
5430	54	355262.188094	30	-4.063732	0.22
5431	54	355262.188094	31	-4.074492	0.23
5432	54	355262.188094	32	-4.074492	0.24
5433	54	355262.188094	33	-4.084279	0.25
5434	54	355262.188094	34	-4.084279	0.25
5435	54	355262.188094	35	-4.084278	0.26
5436	54	355262.188094	36	-4.084278	0.26
5437	54	355262.188094	37	-4.084278	0.26
5438	54	355262.188094	38	-4.084278	0.26
5439	54	355262.188094	39	-4.084278	0.26
5440	54	355262.188094	40	-4.084278	0.26
5441	54	355262.188094	41	-4.095183	0.27
5442	54	355262.188094	42	-4.102394	0.28
5443	54	355262.188094	43	-4.102394	0.28
5444	54	355262.188094	44	-4.115021	0.29
5445	54	355262.188094	45	-4.115059	0.3
5446	54	355262.188094	46	-4.115056	0.31
5447	54	355262.188094	47	-4.115059	0.32
5448	54	355262.188094	48	-4.115059	0.32
5449	54	355262.188094	49	-4.115151	0.33
5450	54	355262.188094	50	-4.115151	0.33
5451	54	355262.188094	51	-4.115151	0.33
5452	54	355262.188094	52	-4.115158	0.34
5453	54	355262.188094	53	-4.115160	0.35
5454	54	355262.188094	54	-4.128026	0.36
5455	54	355262.188094	55	-4.128026	0.36
5456	54	355262.188094	56	-4.128033	0.37
5457	54	355262.188094	57	-4.128033	0.37
5458	54	355262.188094	58	-4.129331	0.38
5459	54	355262.188094	59	-4.129332	0.39
5460	54	355262.188094	60	-4.129332	0.4
5461	54	355262.188094	61	-4.129385	0.41
5462	54	355262.188094	62	-4.129386	0.42
5463	54	355262.188094	63	-4.129386	0.43
5464	54	355262.188094	64	-4.129386	0.43
5465	54	355262.188094	65	-4.129394	0.44
5466	54	355262.188094	66	-4.129421	0.45
5467	54	355262.188094	67	-4.129421	0.45
5468	54	355262.188094	68	-4.138339	0.46
5469	54	355262.188094	69	-4.138340	0.47
5470	54	355262.188094	70	-4.138340	0.47
5471	54	355262.188094	71	-4.138344	0.48
5472	54	355262.188094	72	-4.151031	0.49
5473	54	355262.188094	73	-4.151029	0.5
5474	54	355262.188094	74	-4.151029	0.51
5475	54	355262.188094	75	-4.155236	0.52
5476	54	355262.188094	76	-4.155236	0.52
5477	54	355262.188094	77	-4.155236	0.52
5478	54	355262.188094	78	-4.155284	0.53
5479	54	355262.188094	79	-4.155332	0.54
5480	54	355262.188094	80	-4.155356	0.55
5481	54	355262.188094	81	-4.155357	0.56
5482	54	355262.188094	82	-4.157999	0.57
5483	54	355262.188094	83	-4.158007	0.58
5484	54	355262.188094	84	-4.158007	0.58
5485	54	355262.188094	85	-4.158046	0.59
5486	54	355262.188094	86	-4.158046	0.59
5487	54	355262.188094	87	-4.158046	0.59
5488	54	355262.188094	88	-4.162354	0.6
5489	54	355262.188094	89	-4.175163	0.61
5490	54	355262.188094	90	-4.186952	0.62
5491	54	355262.188094	91	-4.186952	0.63
5492	54	355262.188094	92	-4.196014	0.64
5493	54	355262.188094	93	-4.196019	0.65
5494	54	355262.188094	94	-4.196020	0.66
5495	54	355262.188094	95	-4.198502	0.67
5496	54	355262.188094	96	-4.198502	0.67
5497	54	355262.188094	97	-4.198502	0.67
5498	54	355262.188094	98	-4.198502	0.67
5499	54	355262.188094	99	-4.198503	0.68
5500	55	390788.406903	0	-4.204584	0.01
5501	55	390788.406903	1	-4.204621	0.02
5502	55	390788.406903	2	-4.214468	0.03
5503	55	390788.406903	3	-4.218531	0.04
5504	55	390788.406903	4	-4.218531	0.04
5505	55	390788.406903	5	-4.218533	0.05
5506	55	390788.406903	6	-4.231389	0.06
5507	55	390788.406903	7	-4.231389	0.06
5508	55	390788.406903	8	-4.231389	0.06
5509	55	390788.406903	9	-4.231389	0.06
5510	55	390788.406903	10	-4.231389	0.06
5511	55	390788.406903	11	-4.231395	0.07
5512	55	390788.406903	12	-4.231409	0.08
5513	55	390788.406903	13	-4.231409	0.08
5514	55	390788.406903	14	-4.231409	0.08
5515	55	390788.406903	15	-4.231409	0.09
5516	55	390788.406903	16	-4.231429	0.1
5517	55	390788.406903	17	-4.231429	0.1
5518	55	390788.406903	18	-4.231429	0.1
5519	55	390788.406903	19	-4.236875	0.11
5520	55	390788.406903	20	-4.236876	0.12
5521	55	390788.406903	21	-4.241193	0.13
5522	55	390788.406903	22	-4.241193	0.13
5523	55	390788.406903	23	-4.249971	0.14
5524	55	390788.406903	24	-4.256439	0.15
5525	55	390788.406903	25	-4.266028	0.16
5526	55	390788.406903	26	-4.266028	0.16
5527	55	390788.406903	27	-4.266283	0.17
5528	55	390788.406903	28	-4.266303	0.18
5529	55	390788.406903	29	-4.266303	0.18
5530	55	390788.406903	30	-4.276011	0.19
5531	55	390788.406903	31	-4.276013	0.2
5532	55	390788.406903	32	-4.276026	0.21
5533	55	390788.406903	33	-4.281051	0.22
5534	55	390788.406903	34	-4.281051	0.22
5535	55	390788.406903	35	-4.281051	0.22
5536	55	390788.406903	36	-4.293987	0.23
5537	55	390788.406903	37	-4.293987	0.23
5538	55	390788.406903	38	-4.300925	0.24
5539	55	390788.406903	39	-4.300925	0.24
5540	55	390788.406903	40	-4.302113	0.25
5541	55	390788.406903	41	-4.302113	0.25
5542	55	390788.406903	42	-4.302128	0.26
5543	55	390788.406903	43	-4.302128	0.26
5544	55	390788.406903	44	-4.304718	0.27
5545	55	390788.406903	45	-4.304718	0.27
5546	55	390788.406903	46	-4.316312	0.28
5547	55	390788.406903	47	-4.316313	0.29
5548	55	390788.406903	48	-4.316313	0.29
5549	55	390788.406903	49	-4.316313	0.29
5550	55	390788.406903	50	-4.316337	0.3
5551	55	390788.406903	51	-4.316337	0.3
5552	55	390788.406903	52	-4.316337	0.3
5553	55	390788.406903	53	-4.316337	0.3
5554	55	390788.406903	54	-4.316877	0.31
5555	55	390788.406903	55	-4.316890	0.32
5556	55	390788.406903	56	-4.316890	0.32
5557	55	390788.406903	57	-4.316898	0.33
5558	55	390788.406903	58	-4.316898	0.33
5559	55	390788.406903	59	-4.321983	0.34
5560	55	390788.406903	60	-4.322016	0.35
5561	55	390788.406903	61	-4.325250	0.36
5562	55	390788.406903	62	-4.325250	0.36
5563	55	390788.406903	63	-4.325250	0.36
5564	55	390788.406903	64	-4.325275	0.37
5565	55	390788.406903	65	-4.331175	0.38
5566	55	390788.406903	66	-4.331182	0.39
5567	55	390788.406903	67	-4.338747	0.4
5568	55	390788.406903	68	-4.338807	0.41
5569	55	390788.406903	69	-4.338807	0.41
5570	55	390788.406903	70	-4.339019	0.42
5571	55	390788.406903	71	-4.339019	0.42
5572	55	390788.406903	72	-4.339034	0.43
5573	55	390788.406903	73	-4.339034	0.43
5574	55	390788.406903	74	-4.339037	0.44
5575	55	390788.406903	75	-4.349645	0.45
5576	55	390788.406903	76	-4.361535	0.46
5577	55	390788.406903	77	-4.361535	0.46
5578	55	390788.406903	78	-4.361611	0.47
5579	55	390788.406903	79	-4.361611	0.47
5580	55	390788.406903	80	-4.365935	0.48
5581	55	390788.406903	81	-4.366128	0.49
5582	55	390788.406903	82	-4.366128	0.49
5583	55	390788.406903	83	-4.366128	0.49
5584	55	390788.406903	84	-4.366128	0.49
5585	55	390788.406903	85	-4.372029	0.5
5586	55	390788.406903	86	-4.372029	0.5
5587	55	390788.406903	87	-4.372215	0.51
5588	55	390788.406903	88	-4.372839	0.52
5589	55	390788.406903	89	-4.372864	0.53
5590	55	390788.406903	90	-4.372864	0.53
5591	55	390788.406903	91	-4.372864	0.53
5592	55	390788.406903	92	-4.372864	0.54
5593	55	390788.406903	93	-4.372874	0.55
5594	55	390788.406903	94	-4.380166	0.56
5595	55	390788.406903	95	-4.389447	0.57
5596	55	390788.406903	96	-4.389449	0.58
5597	55	390788.406903	97	-4.389449	0.58
5598	55	390788.406903	98	-4.391186	0.59
5599	55	390788.406903	99	-4.391220	0.6
5600	56	429867.247594	0	-4.391216	0.01
5601	56	429867.247594	1	-4.391216	0.01
5602	56	429867.247594	2	-4.397175	0.02
5603	56	429867.247594	3	-4.406529	0.03
5604	56	429867.247594	4	-4.406533	0.04
5605	56	429867.247594	5	-4.406533	0.04
5606	56	429867.247594	6	-4.413777	0.05
5607	56	429867.247594	7	-4.413777	0.05
5608	56	429867.247594	8	-4.415604	0.06
5609	56	429867.247594	9	-4.415604	0.06
5610	56	429867.247594	10	-4.415679	0.07
5611	56	429867.247594	11	-4.415679	0.07
5612	56	429867.247594	12	-4.415679	0.07
5613	56	429867.247594	13	-4.424050	0.08
5614	56	429867.247594	14	-4.435879	0.09
5615	56	429867.247594	15	-4.435879	0.09
5616	56	429867.247594	16	-4.435879	0.09
5617	56	429867.247594	17	-4.435878	0.1
5618	56	429867.247594	18	-4.435912	0.11
5619	56	429867.247594	19	-4.435912	0.11
5620	56	429867.247594	20	-4.436401	0.12
5621	56	429867.247594	21	-4.449071	0.13
5622	56	429867.247594	22	-4.449113	0.14
5623	56	429867.247594	23	-4.459198	0.15
5624	56	429867.247594	24	-4.459198	0.15
5625	56	429867.247594	25	-4.462711	0.16
5626	56	429867.247594	26	-4.462711	0.16
5627	56	429867.247594	27	-4.462713	0.17
5628	56	429867.247594	28	-4.462713	0.17
5629	56	429867.247594	29	-4.462740	0.18
5630	56	429867.247594	30	-4.472912	0.19
5631	56	429867.247594	31	-4.472912	0.19
5632	56	429867.247594	32	-4.472938	0.2
5633	56	429867.247594	33	-4.472938	0.2
5634	56	429867.247594	34	-4.482632	0.21
5635	56	429867.247594	35	-4.482632	0.21
5636	56	429867.247594	36	-4.482632	0.21
5637	56	429867.247594	37	-4.482633	0.22
5638	56	429867.247594	38	-4.482633	0.22
5639	56	429867.247594	39	-4.496015	0.23
5640	56	429867.247594	40	-4.496015	0.23
5641	56	429867.247594	41	-4.496015	0.23
5642	56	429867.247594	42	-4.496103	0.24
5643	56	429867.247594	43	-4.496103	0.24
5644	56	429867.247594	44	-4.496116	0.25
5645	56	429867.247594	45	-4.499899	0.26
5646	56	429867.247594	46	-4.499899	0.26
5647	56	429867.247594	47	-4.509918	0.27
5648	56	429867.247594	48	-4.509918	0.27
5649	56	429867.247594	49	-4.518833	0.28
5650	56	429867.247594	50	-4.529997	0.29
5651	56	429867.247594	51	-4.530002	0.3
5652	56	429867.247594	52	-4.531101	0.31
5653	56	429867.247594	53	-4.531101	0.31
5654	56	429867.247594	54	-4.531147	0.32
5655	56	429867.247594	55	-4.534019	0.33
5656	56	429867.247594	56	-4.534019	0.33
5657	56	429867.247594	57	-4.544968	0.34
5658	56	429867.247594	58	-4.544969	0.35
5659	56	429867.247594	59	-4.544967	0.36
5660	56	429867.247594	60	-4.544967	0.36
5661	56	429867.247594	61	-4.545921	0.37
5662	56	429867.247594	62	-4.545921	0.37
5663	56	429867.247594	63	-4.545921	0.37
5664	56	429867.247594	64	-4.545927	0.38
5665	56	429867.247594	65	-4.545927	0.38
5666	56	429867.247594	66	-4.545927	0.38
5667	56	429867.247594	67	-4.545927	0.38
5668	56	429867.247594	68	-4.545927	0.38
5669	56	429867.247594	69	-4.545927	0.38
5670	56	429867.247594	70	-4.545926	0.39
5671	56	429867.247594	71	-4.557539	0.4
5672	56	429867.247594	72	-4.557539	0.4
5673	56	429867.247594	73	-4.564494	0.41
5674	56	429867.247594	74	-4.564494	0.41
5675	56	429867.247594	75	-4.564535	0.42
5676	56	429867.247594	76	-4.564535	0.42
5677	56	429867.247594	77	-4.564551	0.43
5678	56	429867.247594	78	-4.564641	0.44
5679	56	429867.247594	79	-4.564654	0.45
5680	56	429867.247594	80	-4.564654	0.45
5681	56	429867.247594	81	-4.564654	0.45
5682	56	429867.247594	82	-4.564658	0.46
5683	56	429867.247594	83	-4.564658	0.46
5684	56	429867.247594	84	-4.564661	0.47
5685	56	429867.247594	85	-4.564661	0.47
